Method,Direction,SoilTextureUSDA,SoilTypeWRB,LanduseClass,TillageClass,CropClass,SamplingTimeClass,ContainsCereals,ContainsFallow,ContainsGrassHerbs,ContainsLegume,ContainsMaize,ContainsTreesFruits,ContainsVegetables,Latitude,Longitude,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,AverageAridityIndex,AverageAnnualEvapoTranspiration,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,Isothermality,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Season_sin,Season_cos,UpperD_m,Diameter,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,NbOfCropRotation,ExID,weight,log_Ks
1.7412742125357192,1.8008353178710703,1.7762332067709665,1.2065140030143298,1.7027391048578606,1.7817022771659783,1.7443188547084991,1.793723093440327,1.793945375252884,1.7607549367396247,1.7658756349031457,1.8356772899718314,1.9025482947575123,1.7560239417138215,1.76192611323581,45.0,-93.0,764.0,111.0,20.0,50.68397521972656,315.0,69.0,315.0,69.0,11.375,0.0714,1068.0,7.170833587646484,21.26666641235352,-8.583333015441895,25.33407592773438,1205.914306640625,28.70000076293945,-16.20000076293945,44.90000152587891,21.26666641235352,-8.583333015441895,-0.8660254037844385,-0.5000000000000004,0.0,20.584,0.27,0.6,0.13,1.1823100000000002,0.031,1.0,321.0,2.3094010767585034,1.293090621139262
1.7341601872754577,1.6539835371028415,1.7657301070833207,1.5147311129792218,1.6974189946796971,1.7681297311652362,1.4847384067182612,1.788221637700755,1.6261666477441106,1.756424711595177,1.7614979958868136,1.8288949566114243,1.7185685624310472,1.7518154569813253,1.757702370063769,-43.65,172.5,637.0,68.0,41.0,17.74300003051758,195.0,142.0,147.0,195.0,10.38333320617676,0.0532,1197.0,11.82499980926514,16.39999961853027,6.866666793823242,49.68102264404297,387.037109375,22.39999961853027,1.5,20.89999961853027,6.866666793823242,14.80000019073486,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.25,0.52,0.23,1.01,0.0255,1.0,328.0,6.123724356957946,1.676211503834673
1.7332547390966955,1.654276010349313,1.763825455950371,1.5211903286134396,1.6971471037714276,1.7656454547508968,1.5038857164299022,1.7870041362456888,1.628168441987733,1.7556888106065485,1.7607155510056014,1.827009975712946,1.7180926404243464,1.7511343402863104,1.7569747730438665,-43.65,172.5,637.0,68.0,41.0,17.74300003051758,195.0,142.0,147.0,195.0,10.38333320617676,0.0532,1197.0,11.82499980926514,16.39999961853027,6.866666793823242,49.68102264404297,387.037109375,22.39999961853027,1.5,20.89999961853027,6.866666793823242,14.80000019073486,0.8660254037844387,-0.4999999999999998,0.175,20.0,0.25,0.52,0.23,1.25,0.0255,1.0,329.0,3.6742346141747673,1.032034205287997
1.722466730884254,1.6461949479459193,1.7485798048949048,1.5023766315624614,1.688727953157713,1.7463398955545049,1.4609901245079109,1.778886179998832,1.6052402021146663,1.7491101323763796,1.754091175135441,1.817315149244349,1.7104697689228314,1.7447138033666827,1.7505593697893895,-43.65,172.5,637.0,68.0,41.0,17.74300003051758,195.0,142.0,147.0,195.0,10.38333320617676,0.0532,1197.0,11.82499980926514,16.39999961853027,6.866666793823242,49.68102264404297,387.037109375,22.39999961853027,1.5,20.89999961853027,6.866666793823242,14.80000019073486,0.8660254037844387,-0.4999999999999998,0.175,20.0,0.25,0.52,0.23,1.24,0.0255,1.0,330.0,3.6742346141747673,1.448151119197734
1.7183104337374886,1.6436559245004294,1.7424486072276155,1.5003682792526563,1.685720742733214,1.7386940294940747,1.4599202073987296,1.7753677219052035,1.5994220879325578,1.746398789915311,1.751334958415282,1.8128673898461973,1.7075871463983798,1.7420893548342142,1.7479066658368314,-43.65,172.5,637.0,68.0,41.0,17.74300003051758,195.0,142.0,147.0,195.0,10.38333320617676,0.0532,1197.0,11.82499980926514,16.39999961853027,6.866666793823242,49.68102264404297,387.037109375,22.39999961853027,1.5,20.89999961853027,6.866666793823242,14.80000019073486,0.8660254037844387,-0.4999999999999998,0.175,20.0,0.25,0.52,0.23,1.24,0.0255,1.0,331.0,3.6742346141747673,1.37815070069395
1.7132334227965402,1.6402950988826261,1.7351626490969423,1.4960033657327025,1.6819235817203833,1.7296804462740716,1.4536302453445156,1.7711864901029795,1.5915195383883216,1.7431108605472632,1.7480029561141985,1.8076921911658133,1.70400631546681,1.7388969104996503,1.7446913965747193,-43.65,172.5,637.0,68.0,41.0,17.74300003051758,195.0,142.0,147.0,195.0,10.38333320617676,0.0532,1197.0,11.82499980926514,16.39999961853027,6.866666793823242,49.68102264404297,387.037109375,22.39999961853027,1.5,20.89999961853027,6.866666793823242,14.80000019073486,0.8660254037844387,-0.4999999999999998,0.175,20.0,0.25,0.52,0.23,1.32,0.0255,1.0,332.0,3.6742346141747673,1.358151939972684
1.7080116362844247,1.636768309396252,1.7277702822513683,1.4912498682927022,1.6779751470649236,1.720618775388672,1.4468103663893852,1.7668840468724556,1.5834723798222652,1.7397041444359838,1.7445529471217958,1.802403482328247,1.7002874512141852,1.7355860846689815,1.7413591598798743,-43.65,172.5,637.0,68.0,41.0,17.74300003051758,195.0,142.0,147.0,195.0,10.38333320617676,0.0532,1197.0,11.82499980926514,16.39999961853027,6.866666793823242,49.68102264404297,387.037109375,22.39999961853027,1.5,20.89999961853027,6.866666793823242,14.80000019073486,0.8660254037844387,-0.4999999999999998,0.175,20.0,0.25,0.52,0.23,1.34,0.0255,1.0,333.0,3.6742346141747673,0.8989718697426206
1.9225776734247668,1.6276597113758366,1.7551546659019948,1.9638633252781725,1.668589565410438,1.701055753825671,1.611684399445977,1.7579364986546222,1.5606556961529436,1.7323292999211295,1.7371355692500485,1.7918984635772512,1.6917628173687427,1.728373893160995,1.7341592685111795,37.4,-6.0,535.0,94.0,2.0,67.4579849243164,253.0,22.0,27.0,224.0,11.51666641235352,0.0304,1757.0,18.64999961853027,26.21666717529297,11.78333282470703,40.83924102783203,589.5877075195312,34.40000152587891,6.199999809265137,28.20000076293945,12.59999942779541,26.08333396911621,0.0,1.0,0.0,4.0,0.248,0.299,0.453,1.53,0.0054,2.0,334.0,1.5,1.375101868055497
1.813082512350913,1.6245797376768083,1.725919835298418,1.9218089354765533,1.6650956642514503,1.6934754309007831,1.665302365136365,1.7540300228321823,1.5546700887949616,1.7292229744266456,1.7339874501092263,1.7871076981114837,1.688429544218077,1.7253544741429996,1.731116409185284,37.4,-6.0,535.0,94.0,2.0,67.4579849243164,253.0,22.0,27.0,224.0,11.51666641235352,0.0304,1757.0,18.64999961853027,26.21666717529297,11.78333282470703,40.83924102783203,589.5877075195312,34.40000152587891,6.199999809265137,28.20000076293945,12.59999942779541,26.08333396911621,-2.449293598294706e-16,1.0,0.0,4.0,0.248,0.299,0.453,1.26,0.0054,2.0,335.0,1.5,1.831567773874295
1.8161633892714766,1.6270735694382237,1.7334661166252665,1.9157928580364028,1.6670541596587778,2.023673417318911,1.5977677799524197,1.7548132324386683,1.5633231414536908,1.7301052571805047,1.734828659796856,1.7876129262451521,1.6899205674436626,1.726254586852587,1.7319605383003176,37.4,-6.0,535.0,94.0,2.0,67.4579849243164,253.0,22.0,27.0,224.0,11.51666641235352,0.0304,1757.0,18.64999961853027,26.21666717529297,11.78333282470703,40.83924102783203,589.5877075195312,34.40000152587891,6.199999809265137,28.20000076293945,12.59999942779541,26.08333396911621,0.0,1.0,0.0,4.0,0.248,0.299,0.453,1.65,0.0054,2.0,336.0,1.5,0.6015820044568662
1.6426517628693893,1.614865336521779,1.6580071758140396,1.8336546796876814,1.6546649485517793,1.934792704015033,1.7484350695053301,1.7432809201588504,1.5341794706356051,1.720459759293978,1.7251427909477965,1.7742867361127,1.6787005822582317,1.7168035567484212,1.7225407171849558,37.4,-6.0,535.0,94.0,2.0,67.4579849243164,253.0,22.0,27.0,224.0,11.51666641235352,0.0304,1757.0,18.64999961853027,26.21666717529297,11.78333282470703,40.83924102783203,589.5877075195312,34.40000152587891,6.199999809265137,28.20000076293945,12.59999942779541,26.08333396911621,-2.449293598294706e-16,1.0,0.0,4.0,0.248,0.299,0.453,1.39,0.0054,2.0,337.0,1.5,2.078122086579824
1.6962864222765726,1.6203154159342266,1.6686521972775195,1.8480351153872192,1.6595322719773888,1.9432238441659029,1.5236653198811139,1.7465961792323255,1.5501777828692587,1.723490795965892,1.7281341409107798,1.5720208078890234,1.6827763118941665,1.7198145444970163,1.725479406188219,43.1,-81.0,1008.0,99.0,62.0,11.95566940307617,280.0,210.0,262.0,225.0,9.291666984558105,0.1065,946.0,7.320833206176758,19.08333396911621,-5.050000190734863,25.882080078125,984.325927734375,25.79999923706055,-10.10000038146973,35.90000152587891,9.25,-4.300000190734863,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.141,0.325,0.534,1.2,0.037,2.0,355.0,5.366563145999495,2.104145550554008
1.7021129812519644,1.6259413477321307,1.6818489655586253,1.8622634728964853,1.6645846955975776,1.952163938965242,1.5720386724371884,1.7501015652256748,1.5660054333745372,1.7266895754162122,1.7312939006556807,1.5876715356144642,1.6870325668301245,1.7229908338032724,1.7285832270436763,43.1,-81.0,1008.0,99.0,62.0,11.95566940307617,280.0,210.0,262.0,225.0,9.291666984558105,0.1065,946.0,7.320833206176758,19.08333396911621,-5.050000190734863,25.882080078125,984.325927734375,25.79999923706055,-10.10000038146973,35.90000152587891,9.25,-4.300000190734863,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.141,0.325,0.534,1.2,0.037,2.0,356.0,4.024922359499621,2.15106325335375
1.7084362245210036,1.6319772317047931,1.6842643577369014,1.8774634613416044,1.670050746808321,1.9626323239330585,1.6165790248153855,1.7539943971492484,1.5822570394850708,1.7302260227323585,1.7347919785948314,1.6037684418355866,1.6916728736953608,1.7264996241274566,1.732018024005547,43.1,-81.0,1008.0,99.0,62.0,11.95566940307617,280.0,210.0,262.0,225.0,9.291666984558105,0.1065,946.0,7.320833206176758,19.08333396911621,-5.050000190734863,25.882080078125,984.325927734375,25.79999923706055,-10.10000038146973,35.90000152587891,9.25,-4.300000190734863,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.146,0.365,0.489,1.4,0.019,2.0,357.0,5.366563145999495,1.88930170250631
1.7109482450485773,1.6349013734184468,1.6963253780174545,1.87805537339984,1.6724868685382988,1.958965792861721,1.6360592160790228,1.7552954289315283,1.5905555438910504,1.7315406977718126,1.7360689184618685,1.6116999212986622,1.693629594772697,1.7278232182606181,1.7332864407676498,43.1,-81.0,1008.0,99.0,62.0,11.95566940307617,280.0,210.0,262.0,225.0,9.291666984558105,0.1065,946.0,7.320833206176758,19.08333396911621,-5.050000190734863,25.882080078125,984.325927734375,25.79999923706055,-10.10000038146973,35.90000152587891,9.25,-4.300000190734863,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.146,0.365,0.489,1.4,0.019,2.0,358.0,4.024922359499621,2.078094150406411
1.7159776410123833,1.6398810675419069,1.7175347542612855,1.8875810294477713,1.6769440914159703,1.9646385717924204,1.542424125758222,1.758369702469384,1.603385507220402,1.7343812998425878,1.7388724039696104,1.6243051707340068,1.697398855122047,1.730647983842439,1.7360449024447597,43.1,-81.0,1008.0,99.0,62.0,11.95566940307617,280.0,210.0,262.0,225.0,9.291666984558105,0.1065,946.0,7.320833206176758,19.08333396911621,-5.050000190734863,25.882080078125,984.325927734375,25.79999923706055,-10.10000038146973,35.90000152587891,9.25,-4.300000190734863,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.207,0.488,0.305,1.1,0.031,2.0,359.0,5.366563145999495,2.192846115188842
1.665302365136365,1.6460251236268728,1.0894929910841804,1.9014567151632746,1.6825517221091537,1.744709046476627,1.5766568620440444,1.762468536551643,1.618499881783695,1.738108656064915,1.7425632471502546,1.7776626844512233,1.7022090226955109,1.7343455688932101,1.7396703088951098,-36.0,146.0,506.0,55.0,28.0,20.59830856323242,154.0,94.0,108.0,148.0,12.60000038146973,0.0295,1713.0,15.61666679382324,22.54999923706055,8.850000381469727,45.65217590332031,556.5369262695312,30.79999923706055,3.200000047683716,27.59999847412109,9.766666412353516,19.81666564941406,0.0,1.0,0.0,10.0,0.24,0.12,0.64,1.23,0.0115,5.0,360.0,1.414213562373095,1.864119921263208
1.7647111431997864,1.6484217697547447,1.347701967810523,1.8998333762980544,1.6845040683366166,1.7467329596086034,1.5910300150050025,1.763418549492873,1.6246403827706832,1.7391248759455467,1.74354354290923,1.7786127639766298,1.703765858258662,1.7353755240707498,1.7406502271027324,-36.0,146.0,506.0,55.0,28.0,20.59830856323242,154.0,94.0,108.0,148.0,12.60000038146973,0.0295,1713.0,15.61666679382324,22.54999923706055,8.850000381469727,45.65217590332031,556.5369262695312,30.79999923706055,3.200000047683716,27.59999847412109,9.766666412353516,19.81666564941406,0.0,1.0,0.0,10.0,0.24,0.12,0.64,1.33,0.0115,5.0,361.0,1.414213562373095,1.670449033084937
1.7224218095823354,1.6685353395173577,1.6956493857878936,1.665302365136365,1.8973988615092354,1.745461560833209,1.4102877999462673,1.7625577206372438,1.7883177937459898,1.7385754692026616,1.7429587868306358,1.7774370712495462,1.7034485551617693,1.734864291858263,1.7401017802744685,11.5,-1.0,852.0,234.0,1.0,111.2373046875,562.0,5.0,129.0,562.0,12.55833339691162,0.0357,2380.0,27.94583320617676,31.06666564941406,25.98333358764648,62.47927474975586,211.1812896728516,38.29999923706055,18.20000076293945,20.09999847412109,25.98333358764648,26.93333435058594,-2.449293598294706e-16,1.0,0.0,20.0,0.115,0.201,0.684,1.46255386308,0.0077,1.0,375.0,16.0,2.077269769084157
1.7271531157090263,1.670244168666327,1.706552825310644,1.871286067110261,1.9038228224940539,1.7509010396569948,1.4519741730173856,1.7654449871367568,1.7915283712497472,1.7412635192017212,1.7456120485945528,1.780661078753144,1.706975170387452,1.7375393346490904,1.7427154856140785,11.5,-1.0,852.0,234.0,1.0,111.2373046875,562.0,5.0,129.0,562.0,12.55833339691162,0.0357,2380.0,27.94583320617676,31.06666564941406,25.98333358764648,62.47927474975586,211.1812896728516,38.29999923706055,18.20000076293945,20.09999847412109,25.98333358764648,26.93333435058594,-2.449293598294706e-16,1.0,0.0,20.0,0.115,0.201,0.684,1.4733255501200002,0.0077,1.0,376.0,16.0,2.0343312060667
1.7311949326874172,1.6837613116664942,1.7156577803316455,1.9256344467624074,1.908323111582766,1.7554724939539255,1.4862304690791097,1.7678894073088471,1.7941965342697135,1.7435711387833353,1.7478854277872469,1.7833596971288201,1.7100345725900619,1.739840046830622,1.7449586834637143,11.5,-1.0,852.0,234.0,1.0,111.2373046875,562.0,5.0,129.0,562.0,12.55833339691162,0.0357,2380.0,27.94583320617676,31.06666564941406,25.98333358764648,62.47927474975586,211.1812896728516,38.29999923706055,18.20000076293945,20.09999847412109,25.98333358764648,26.93333435058594,-2.449293598294706e-16,1.0,0.0,20.0,0.115,0.201,0.684,1.47804555012,0.0077,1.0,377.0,16.0,2.033239543394113
1.7351175899693219,1.7089429764772828,1.7242410712252256,1.952535720920334,1.9124869926431443,1.7598814947386905,1.51661986209661,1.770279949075381,1.7967948278471528,1.745834173194357,1.5892999266951717,1.785990011300034,1.713027211208618,1.742096966034957,1.747159300715091,11.5,-1.0,852.0,234.0,1.0,111.2373046875,562.0,5.0,129.0,562.0,12.55833339691162,0.0357,2380.0,27.94583320617676,31.06666564941406,25.98333358764648,62.47927474975586,211.1812896728516,38.29999923706055,18.20000076293945,20.09999847412109,25.98333358764648,26.93333435058594,-2.449293598294706e-16,1.0,0.0,20.0,0.115,0.201,0.684,1.4844955501200001,0.0077,1.0,378.0,16.0,2.055436055062259
1.739224236957693,1.6852689906319998,1.4283887341291266,1.665302365136365,1.9170982527211802,1.7644995347437462,1.602868656449675,1.7728259857359778,1.799575916311831,1.74823418778248,1.7501147568154252,1.7887967409225567,1.7161685767485597,1.7444888674779133,1.7494947306722666,17.3,78.6,717.0,163.0,3.0,103.7693023681641,457.0,13.0,142.0,26.0,12.32499980926514,0.0328,2181.0,26.78750038146973,31.41666793823242,22.51666641235352,48.14452743530273,349.5979919433594,39.90000152587891,14.30000019073486,25.60000228881836,26.48333358764648,23.25,-2.449293598294706e-16,1.0,0.0,10.61,0.248,0.171,0.581,1.56,0.00684,0.0,440.0,3.0,1.771587480881255
1.7396338982731812,1.673177744080141,1.4970284834795522,1.71844492300881,1.684354546685003,1.6966138932410901,1.5844961506579822,1.7728150255160247,1.6257576669246894,1.7484138284986246,1.7502812120407418,1.7886193258705847,1.716672384967948,1.7446941600036963,1.7496608415760937,17.3,78.6,717.0,163.0,3.0,103.7693023681641,457.0,13.0,142.0,26.0,12.32499980926514,0.0328,2181.0,26.78750038146973,31.41666793823242,22.51666641235352,48.14452743530273,349.5979919433594,39.90000152587891,14.30000019073486,25.60000228881836,26.48333358764648,23.25,-2.449293598294706e-16,1.0,0.0,10.184,0.334,0.175,0.491,1.62,0.00625,2.0,441.0,3.0,1.574031267727719
1.737563865391363,1.6848677844182227,1.5098622808542466,1.670307037915113,1.9125510411011826,1.7646085800689386,1.5449786090948021,1.771071308342443,1.7992781669987399,1.7470826639125872,1.748925443238334,1.7864296518079026,1.7153873298576756,1.7434109803625235,1.7483501731145386,17.3,78.6,717.0,163.0,3.0,103.7693023681641,457.0,13.0,142.0,26.0,12.32499980926514,0.0328,2181.0,26.78750038146973,31.41666793823242,22.51666641235352,48.14452743530273,349.5979919433594,39.90000152587891,14.30000019073486,25.60000228881836,26.48333358764648,23.25,-2.449293598294706e-16,1.0,0.0,10.61,0.278,0.173,0.549,1.41,0.00889,0.0,442.0,3.0,1.918554530550274
1.7397983180476457,1.6840580459263657,1.568246887953679,1.7323689110739033,1.767491199560216,1.766941094470171,1.8295276404353078,1.7723537711442503,1.8005337076677033,1.748381693205297,1.7502203217674328,1.7877642465426737,1.7172013227210023,1.8295276404353078,1.749610946132581,17.3,78.6,717.0,163.0,3.0,103.7693023681641,457.0,13.0,142.0,26.0,12.32499980926514,0.0328,2181.0,26.78750038146973,31.41666793823242,22.51666641235352,48.14452743530273,349.5979919433594,39.90000152587891,14.30000019073486,25.60000228881836,26.48333358764648,23.25,-2.449293598294706e-16,1.0,0.0,10.655,0.219,0.179,0.602,1.37,0.01782,0.0,443.0,3.0,2.372912002970107
1.7475192166442612,2.0270993535290636,1.7425511416785255,1.4715072683410326,1.6831932490117685,1.6938898348963487,1.6655282117008487,1.981452718540304,1.8064959815771033,1.7530774098200699,1.7549376829886651,1.6392667745354499,1.7230040721037376,1.744718021781835,1.5416600560866822,35.3,135.3,1676.0,205.0,98.0,24.9788818359375,520.0,328.0,520.0,330.0,8.741666793823242,0.1425,1175.0,13.73750019073486,24.36666679382324,3.466666698455811,27.57623481750488,857.4993286132812,30.60000038146973,-1.100000023841858,31.70000076293945,20.89999961853027,5.900000095367432,0.0,1.0,0.0,22.11900000000001,0.21,0.29,0.5,1.05,0.0242,1.0,545.0,1.2247448713915892,2.161711408340696
1.7525094840140976,2.0311785067051735,1.763509155011634,1.493771918018441,1.6881778131714447,1.7040598691016604,1.6965396614908392,2.0072039599403597,1.8101579962860064,1.7561269172717164,1.7579961320514625,1.6526627907868665,1.7268523820707287,1.747806861682271,1.7483438401713531,35.3,135.3,1676.0,205.0,98.0,24.9788818359375,520.0,328.0,520.0,330.0,8.741666793823242,0.1425,1175.0,13.73750019073486,24.36666679382324,3.466666698455811,27.57623481750488,857.4993286132812,30.60000038146973,-1.100000023841858,31.70000076293945,20.89999961853027,5.900000095367432,0.0,1.0,0.0,22.06900000000001,0.21,0.29,0.5,1.1,0.0117,1.0,546.0,1.2247448713915892,2.292148813965355
1.7589337617516125,2.0388541039775316,1.7886824721046684,1.5187211960167821,1.6944043183342685,1.7165723998434412,1.7315754939893402,2.042822066693484,1.8150762699357956,1.7600974498398174,1.761982346095596,1.6686499413663287,1.7317680032176384,1.7518093760372937,1.8842950836198538,35.3,135.3,1676.0,205.0,98.0,24.9788818359375,520.0,328.0,520.0,330.0,8.741666793823242,0.1425,1175.0,13.73750019073486,24.36666679382324,3.466666698455811,27.57623481750488,857.4993286132812,30.60000038146973,-1.100000023841858,31.70000076293945,20.89999961853027,5.900000095367432,0.0,1.0,0.0,22.101000000000013,0.21,0.29,0.5,1.15,0.0064,1.0,547.0,1.2247448713915892,0.9571138168267347
